protocol,fold,seed,lane,residual_suppressed,checkpoint_restore_pass,checkpoint_path,checkpoint_exists,expected_checkpoint_checksum,actual_checkpoint_checksum,checkpoint_checksum_match,checkpoint_policy_pass
grouped_video,5,20260628,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__shuffled_pca_residual__seed20260628__best.npz,True,5be40911c88b3f4082d664fddcaa2dc5,5be40911c88b3f4082d664fddcaa2dc5,True,True
grouped_video,5,20260628,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__random_pca_residual__seed20260628__best.npz,True,ff5affdcdfa53980b0956d4d6613d52b,ff5affdcdfa53980b0956d4d6613d52b,True,True
grouped_video,5,20260628,label_permutation_residual,True,True,,False,,,True,True
grouped_video,5,20260628,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__train_only_video_mean_residual__seed20260628__best.npz,True,36a2fb795ebf9a133977a316495744e9,36a2fb795ebf9a133977a316495744e9,True,True
grouped_video,5,20260628,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__diagnostics_only_residual__seed20260628__best.npz,True,a86f9bf6ea185a34420ffeb1484d9db5,a86f9bf6ea185a34420ffeb1484d9db5,True,True
grouped_video,5,20260629,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__real_residual__seed20260629__best.npz,True,3068fe4341f8f693327d372dc12b0f85,3068fe4341f8f693327d372dc12b0f85,True,True
grouped_video,5,20260629,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__shuffled_pca_residual__seed20260629__best.npz,True,9393c0125d424f754ec6a7d7198b6409,9393c0125d424f754ec6a7d7198b6409,True,True
grouped_video,5,20260629,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__random_pca_residual__seed20260629__best.npz,True,0329cd47caaadc15f1d0718b006e356e,0329cd47caaadc15f1d0718b006e356e,True,True
grouped_video,5,20260629,label_permutation_residual,True,True,,False,,,True,True
grouped_video,5,20260629,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__train_only_video_mean_residual__seed20260629__best.npz,True,be3c80a2c0d878702b59e069aa3d5d72,be3c80a2c0d878702b59e069aa3d5d72,True,True
grouped_video,5,20260629,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__diagnostics_only_residual__seed20260629__best.npz,True,56f255c26e99055328c584d9a4ef1a14,56f255c26e99055328c584d9a4ef1a14,True,True
grouped_video,5,20260630,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__real_residual__seed20260630__best.npz,True,f159b172c1f8a96225ba231e1e7bc5c6,f159b172c1f8a96225ba231e1e7bc5c6,True,True
grouped_video,5,20260630,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__shuffled_pca_residual__seed20260630__best.npz,True,159c3e3dc423cacc52b1e69139df21d1,159c3e3dc423cacc52b1e69139df21d1,True,True
grouped_video,5,20260630,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__random_pca_residual__seed20260630__best.npz,True,918e9561065857c1e4272fe51d93b5fd,918e9561065857c1e4272fe51d93b5fd,True,True
grouped_video,5,20260630,label_permutation_residual,True,True,,False,,,True,True
grouped_video,5,20260630,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__train_only_video_mean_residual__seed20260630__best.npz,True,5dfad31371f8184266191e596fa4fbf1,5dfad31371f8184266191e596fa4fbf1,True,True
grouped_video,5,20260630,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__diagnostics_only_residual__seed20260630__best.npz,True,037bbe5da3e6805d97240ff56245f27b,037bbe5da3e6805d97240ff56245f27b,True,True
grouped_video,5,20260631,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__real_residual__seed20260631__best.npz,True,b0f6add87f7969a3b1958daa62f3685c,b0f6add87f7969a3b1958daa62f3685c,True,True
grouped_video,5,20260631,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__shuffled_pca_residual__seed20260631__best.npz,True,84b72a739f25d4802dac3ce126b7f242,84b72a739f25d4802dac3ce126b7f242,True,True
grouped_video,5,20260631,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__random_pca_residual__seed20260631__best.npz,True,91791492f464340d2fa6e496bd1d8be3,91791492f464340d2fa6e496bd1d8be3,True,True
grouped_video,5,20260631,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__label_permutation_residual__seed20260631__best.npz,True,a92667f5472b4217991243097a335f0a,a92667f5472b4217991243097a335f0a,True,True
grouped_video,5,20260631,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__train_only_video_mean_residual__seed20260631__best.npz,True,a2b5dad7bb9e3b99ca3a7c6cd85e6e55,a2b5dad7bb9e3b99ca3a7c6cd85e6e55,True,True
grouped_video,5,20260631,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__diagnostics_only_residual__seed20260631__best.npz,True,be23ccb1570da0fa1ed3446747b85509,be23ccb1570da0fa1ed3446747b85509,True,True
grouped_video,5,20260632,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__real_residual__seed20260632__best.npz,True,d4aa3f26e2033796b3b36665c8878fa5,d4aa3f26e2033796b3b36665c8878fa5,True,True
grouped_video,5,20260632,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__shuffled_pca_residual__seed20260632__best.npz,True,fae337b0802264c7153b52c3c62e32e2,fae337b0802264c7153b52c3c62e32e2,True,True
grouped_video,5,20260632,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__random_pca_residual__seed20260632__best.npz,True,527ba432f3099131e275681b46fb291f,527ba432f3099131e275681b46fb291f,True,True
grouped_video,5,20260632,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__label_permutation_residual__seed20260632__best.npz,True,b4a1494bace9243fdb6bd1dd49fa5fae,b4a1494bace9243fdb6bd1dd49fa5fae,True,True
grouped_video,5,20260632,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__train_only_video_mean_residual__seed20260632__best.npz,True,4377e4c35f4656aab40facf4958be477,4377e4c35f4656aab40facf4958be477,True,True
grouped_video,5,20260632,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__diagnostics_only_residual__seed20260632__best.npz,True,e842a9dcfc81807c04489cf2bf20fcb4,e842a9dcfc81807c04489cf2bf20fcb4,True,True
grouped_video,5,20260633,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__real_residual__seed20260633__best.npz,True,654f90a9848537c91b9956ebb8521ae2,654f90a9848537c91b9956ebb8521ae2,True,True
grouped_video,5,20260633,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__shuffled_pca_residual__seed20260633__best.npz,True,4806ce8d86854e6e57f3ea985a1560de,4806ce8d86854e6e57f3ea985a1560de,True,True
grouped_video,5,20260633,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__random_pca_residual__seed20260633__best.npz,True,69487ef2fb52ac7c2d19c853f0d3d49f,69487ef2fb52ac7c2d19c853f0d3d49f,True,True
grouped_video,5,20260633,label_permutation_residual,True,True,,False,,,True,True
grouped_video,5,20260633,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__train_only_video_mean_residual__seed20260633__best.npz,True,fd985158ef2224e481f3291c108ff15f,fd985158ef2224e481f3291c108ff15f,True,True
grouped_video,5,20260633,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__diagnostics_only_residual__seed20260633__best.npz,True,9e42960d4a3b0080c13838e850a6ef8a,9e42960d4a3b0080c13838e850a6ef8a,True,True
grouped_video,5,20260634,real_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__real_residual__seed20260634__best.npz,True,475ed40b3d42d1c8aa657879ae487d39,475ed40b3d42d1c8aa657879ae487d39,True,True
grouped_video,5,20260634,shuffled_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__shuffled_pca_residual__seed20260634__best.npz,True,abaf246be38505f5c1378ff1edd898b8,abaf246be38505f5c1378ff1edd898b8,True,True
grouped_video,5,20260634,random_pca_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__random_pca_residual__seed20260634__best.npz,True,d8eabf5d10bf0ddc3e1fab047c2a398c,d8eabf5d10bf0ddc3e1fab047c2a398c,True,True
grouped_video,5,20260634,label_permutation_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__label_permutation_residual__seed20260634__best.npz,True,7e0a4022b098cb6e3c76b78e38ca2c1a,7e0a4022b098cb6e3c76b78e38ca2c1a,True,True
grouped_video,5,20260634,train_only_video_mean_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__train_only_video_mean_residual__seed20260634__best.npz,True,44dd4755f3187bdd7a6a6ab92905e441,44dd4755f3187bdd7a6a6ab92905e441,True,True
grouped_video,5,20260634,diagnostics_only_residual,False,True,outputs/again_dense_2hz_phase5_temporal_residual_grouped_compat_20260630_033520/checkpoints/future_arousal_max_delta_rows_4_10_train_q90__grouped_fold5__short_temporal_conv_residual__diagnostics_only_residual__seed20260634__best.npz,True,8e6b1f23aee8b839041b7315738e8bf6,8e6b1f23aee8b839041b7315738e8bf6,True,True
